"","imID","klass","H3label","H2label","H1label","H3class","H2class","H1class","label","x","y","width","height","image"
"e0aff734-077f-40dd-9781-74821abd3621","e0aff734-077f-40dd-9781-74821abd3621",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",393,96,444,413,"0868/e0aff734077f40dd978174821abd3621.jpg"
"e0f1a4e9-e1b6-45f7-af67-89f334e6630d","e0f1a4e9-e1b6-45f7-af67-89f334e6630d",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",316,181,529,357,"0862/e0f1a4e9e1b645f7af6789f334e6630d.jpg"
"e13252e3-5695-4f84-82e9-8403b174ed4f","e13252e3-5695-4f84-82e9-8403b174ed4f",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",408,162,473,375,"0967/e13252e356954f8482e98403b174ed4f.jpg"
"e14d67c1-6d92-4f1e-9257-c8607159c19c","e14d67c1-6d92-4f1e-9257-c8607159c19c",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",60,152,566,372,"0860/e14d67c16d924f1e9257c8607159c19c.jpg"
"e18d2113-1ed1-4a80-8171-4be5ee28d343","e18d2113-1ed1-4a80-8171-4be5ee28d343",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",90,70,884,500,"0761/e18d21131ed14a8081714be5ee28d343.jpg"
"e1ba5e53-addc-436a-b428-d34fc1b130dc","e1ba5e53-addc-436a-b428-d34fc1b130dc",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",473,138,411,369,"0758/e1ba5e53addc436ab428d34fc1b130dc.jpg"
"e1c09f23-f4cc-4ca7-8150-8d4bba3e2435","e1c09f23-f4cc-4ca7-8150-8d4bba3e2435",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",211,197,585,464,"1009/e1c09f23f4cc4ca781508d4bba3e2435.jpg"
"e211d3eb-d1c7-46a1-b8ff-6d5a7a5a96b7","e211d3eb-d1c7-46a1-b8ff-6d5a7a5a96b7",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",174,301,643,417,"0868/e211d3ebd1c746a1b8ff6d5a7a5a96b7.jpg"
"e22eb558-4168-495c-ac8f-c03803fb1dfa","e22eb558-4168-495c-ac8f-c03803fb1dfa",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",240,231,560,496,"0869/e22eb5584168495cac8fc03803fb1dfa.JPG"
"e24bb7bc-7130-46f4-bc70-eb425edc6450","e24bb7bc-7130-46f4-bc70-eb425edc6450",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",7,96,699,593,"0963/e24bb7bc713046f4bc70eb425edc6450.jpg"
"e270790f-f690-4f2a-b612-70f32ab06109","e270790f-f690-4f2a-b612-70f32ab06109",759,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Breeding male)",264,255,625,385,"0759/e270790ff6904f2ab61270f32ab06109.jpg"
"e275ab3e-0948-43c3-8be7-a75271922185","e275ab3e-0948-43c3-8be7-a75271922185",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",96,257,388,544,"0884/e275ab3e094843c38be7a75271922185.jpg"
"e287b948-0d3e-413f-9be8-e97fb5788160","e287b948-0d3e-413f-9be8-e97fb5788160",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",395,114,376,509,"0965/e287b9480d3e413f9be8e97fb5788160.jpg"
"e2cf79e3-9d9f-49eb-a09d-0028ca21d242","e2cf79e3-9d9f-49eb-a09d-0028ca21d242",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",260,37,574,592,"0757/e2cf79e39d9f49eba09d0028ca21d242.jpg"
"e31feab4-3adb-475e-ad56-b6be94ee92ca","e31feab4-3adb-475e-ad56-b6be94ee92ca",759,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Breeding male)",134,117,573,516,"0759/e31feab43adb475ead56b6be94ee92ca.jpg"
"e336a4c5-6648-4fd7-b2f6-93a3fb83f8c6","e336a4c5-6648-4fd7-b2f6-93a3fb83f8c6",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",273,38,480,526,"0864/e336a4c566484fd7b2f693a3fb83f8c6.jpg"
"e34f97e4-14ac-4bb6-b226-816085d967c2","e34f97e4-14ac-4bb6-b226-816085d967c2",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",262,173,636,370,"0761/e34f97e414ac4bb6b226816085d967c2.jpg"
"e3603ed7-8fca-475a-aeb1-d1f7651c4618","e3603ed7-8fca-475a-aeb1-d1f7651c4618",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",47,85,621,505,"0883/e3603ed78fca475aaeb1d1f7651c4618.jpg"
"e38f67cc-7187-4f42-a694-347e3d2a7ad0","e38f67cc-7187-4f42-a694-347e3d2a7ad0",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",173,101,565,434,"0876/e38f67cc71874f42a694347e3d2a7ad0.jpg"
"e38fd80d-18d0-42f3-b848-f930788e8bd7","e38fd80d-18d0-42f3-b848-f930788e8bd7",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",322,105,380,467,"0758/e38fd80d18d042f3b848f930788e8bd7.jpg"
"e4c03880-3069-473b-a642-61a2031d6251","e4c03880-3069-473b-a642-61a2031d6251",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",123,131,461,448,"0876/e4c038803069473ba64261a2031d6251.jpg"
"e4f6d57d-d91a-4691-acb4-809d43d981ff","e4f6d57d-d91a-4691-acb4-809d43d981ff",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",210,237,486,404,"0760/e4f6d57dd91a4691acb4809d43d981ff.jpg"
"e5374873-a1a7-4689-a04c-a3b959992244","e5374873-a1a7-4689-a04c-a3b959992244",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",40,161,638,408,"0873/e5374873a1a74689a04ca3b959992244.jpg"
"e57fa6f2-1006-45e7-a61d-22fbe857f748","e57fa6f2-1006-45e7-a61d-22fbe857f748",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",361,185,528,500,"0885/e57fa6f2100645e7a61d22fbe857f748.jpg"
"e5903946-897c-4420-87c0-afee4100305c","e5903946-897c-4420-87c0-afee4100305c",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",127,112,584,438,"0886/e5903946897c442087c0afee4100305c.jpg"
"e5cbaa11-f47c-41a5-afeb-fd20cdfd442f","e5cbaa11-f47c-41a5-afeb-fd20cdfd442f",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",317,138,367,503,"0760/e5cbaa11f47c41a5afebfd20cdfd442f.jpg"
"e6746727-7f89-47ec-b939-d98abe78372d","e6746727-7f89-47ec-b939-d98abe78372d",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",60,139,703,354,"0881/e67467277f8947ecb939d98abe78372d.jpg"
"e697469a-ec19-4414-b972-7b9f3564785b","e697469a-ec19-4414-b972-7b9f3564785b",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",344,160,520,403,"0862/e697469aec194414b9727b9f3564785b.jpg"
"e697857f-b21d-4c49-8cde-1b803b437311","e697857f-b21d-4c49-8cde-1b803b437311",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",15,55,948,590,"0760/e697857fb21d4c498cde1b803b437311.jpg"
"e71793a3-bbbf-43fd-a99c-38bc13c89067","e71793a3-bbbf-43fd-a99c-38bc13c89067",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",235,215,466,429,"0747/e71793a3bbbf43fda99c38bc13c89067.jpg"
"e7e4af6a-bc7a-4a9b-921c-32652db13239","e7e4af6a-bc7a-4a9b-921c-32652db13239",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",187,144,504,380,"0883/e7e4af6abc7a4a9b921c32652db13239.jpg"
"e7e66b13-b573-431e-b85e-288ce04a35a3","e7e66b13-b573-431e-b85e-288ce04a35a3",875,"Perching Birds","Wood-Warblers","Yellow Warbler",22,207,573,"Yellow Warbler",116,171,410,385,"0875/e7e66b13b573431eb85e288ce04a35a3.jpg"
"e7e670b8-1b2e-4098-bb20-0fa9bc80b0e4","e7e670b8-1b2e-4098-bb20-0fa9bc80b0e4",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",245,197,664,469,"0870/e7e670b81b2e4098bb200fa9bc80b0e4.jpg"
"e839fe72-4b34-4507-987d-6b0e2602de0c","e839fe72-4b34-4507-987d-6b0e2602de0c",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",79,201,608,424,"0963/e839fe724b344507987d6b0e2602de0c.jpg"
"e861fad2-6176-4be4-9760-4ae154e4bff9","e861fad2-6176-4be4-9760-4ae154e4bff9",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",43,10,457,376,"0967/e861fad261764be497604ae154e4bff9.jpg"
"e8b8c51e-1834-4875-8b61-6c5bc9b178bd","e8b8c51e-1834-4875-8b61-6c5bc9b178bd",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",128,85,448,372,"0860/e8b8c51e183448758b616c5bc9b178bd.jpg"
"e8bd659f-aa43-4748-877e-3118e8b4e189","e8bd659f-aa43-4748-877e-3118e8b4e189",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",191,96,569,465,"0864/e8bd659faa434748877e3118e8b4e189.jpg"
"e8cc3bdf-cc43-4565-bccf-492626c70953","e8cc3bdf-cc43-4565-bccf-492626c70953",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",32,83,834,580,"0862/e8cc3bdfcc434565bccf492626c70953.jpg"
"e92040b2-4b31-4319-b1e6-a87d9133c972","e92040b2-4b31-4319-b1e6-a87d9133c972",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",228,129,613,503,"0747/e92040b24b314319b1e6a87d9133c972.jpg"
"e9bd39fa-5c90-433c-b75e-83c763927a23","e9bd39fa-5c90-433c-b75e-83c763927a23",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",284,178,657,393,"0964/e9bd39fa5c90433cb75e83c763927a23.jpg"
"e9c744c4-2f82-454d-9be7-c6e61d59b033","e9c744c4-2f82-454d-9be7-c6e61d59b033",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",537,303,428,443,"0864/e9c744c42f82454d9be7c6e61d59b033.jpg"
"e9e2cc42-eb3b-4c91-8112-a517305c15f0","e9e2cc42-eb3b-4c91-8112-a517305c15f0",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",263,144,570,459,"0958/e9e2cc42eb3b4c918112a517305c15f0.jpg"
"e9f7f3ce-e9eb-412d-8039-bf359cdb5af2","e9f7f3ce-e9eb-412d-8039-bf359cdb5af2",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",297,214,592,419,"0958/e9f7f3cee9eb412d8039bf359cdb5af2.jpg"
"e9ff4732-2a2f-44c4-8842-6b7e41a08bc5","e9ff4732-2a2f-44c4-8842-6b7e41a08bc5",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",70,187,528,586,"1009/e9ff47322a2f44c488426b7e41a08bc5.jpg"
"ea327690-500b-4137-bf91-451b309fe6a5","ea327690-500b-4137-bf91-451b309fe6a5",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",512,92,451,396,"0864/ea327690500b4137bf91451b309fe6a5.jpg"
"ea6652bf-a332-4089-8b66-2ee5df7e7c98","ea6652bf-a332-4089-8b66-2ee5df7e7c98",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",160,340,590,363,"0869/ea6652bfa33240898b662ee5df7e7c98.jpg"
"eab10b61-2eb5-43e7-a0c8-63b6cc683c93","eab10b61-2eb5-43e7-a0c8-63b6cc683c93",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",318,147,528,501,"0963/eab10b612eb543e7a0c863b6cc683c93.jpg"
"eab9e40c-785b-4962-9f4f-a72fa689d93c","eab9e40c-785b-4962-9f4f-a72fa689d93c",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",175,129,735,533,"0881/eab9e40c785b49629f4fa72fa689d93c.jpg"
"eabcd7a8-56ad-4fd2-bc24-90f6b7b33265","eabcd7a8-56ad-4fd2-bc24-90f6b7b33265",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",49,47,542,352,"0758/eabcd7a856ad4fd2bc2490f6b7b33265.jpg"
"ead75d54-bdef-4bc8-873a-2752a50184d2","ead75d54-bdef-4bc8-873a-2752a50184d2",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",150,66,374,359,"0867/ead75d54bdef4bc8873a2752a50184d2.jpg"
"eae08e83-ad16-4560-b59f-e3ff07da696f","eae08e83-ad16-4560-b59f-e3ff07da696f",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",185,167,674,387,"0866/eae08e83ad164560b59fe3ff07da696f.jpg"
"eb1a03bd-f48f-4077-a9e0-966797f30e4a","eb1a03bd-f48f-4077-a9e0-966797f30e4a",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",405,160,496,365,"0963/eb1a03bdf48f4077a9e0966797f30e4a.jpg"
"eb275612-032f-4cf6-9f5c-a28435e8cd71","eb275612-032f-4cf6-9f5c-a28435e8cd71",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",23,2,1000,679,"0965/eb275612032f4cf69f5ca28435e8cd71.jpg"
"eb4100c7-2772-4507-8cab-16af5275c6cf","eb4100c7-2772-4507-8cab-16af5275c6cf",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",51,174,717,414,"0966/eb4100c7277245078cab16af5275c6cf.jpg"
"eb5e4557-1792-49c3-8871-16afa58f3a28","eb5e4557-1792-49c3-8871-16afa58f3a28",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",154,100,371,434,"0885/eb5e4557179249c3887116afa58f3a28.jpg"
"eb5f2afd-f137-4a3d-916b-422fce1f7a9a","eb5f2afd-f137-4a3d-916b-422fce1f7a9a",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",151,290,368,592,"0760/eb5f2afdf1374a3d916b422fce1f7a9a.jpg"
"eb7bcd14-52a6-444b-be81-7ba502190317","eb7bcd14-52a6-444b-be81-7ba502190317",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",71,112,728,549,"1009/eb7bcd1452a6444bbe817ba502190317.jpg"
"eba003b4-cdab-4eee-8bc3-f064c7d94165","eba003b4-cdab-4eee-8bc3-f064c7d94165",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",137,163,519,351,"0874/eba003b4cdab4eee8bc3f064c7d94165.jpg"
"ebea41e3-9d65-4f5e-981a-92daaaad0d57","ebea41e3-9d65-4f5e-981a-92daaaad0d57",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",291,132,443,355,"0958/ebea41e39d654f5e981a92daaaad0d57.jpg"
"ebf7653f-ff45-4e9f-af58-2c042ab3cd2b","ebf7653f-ff45-4e9f-af58-2c042ab3cd2b",875,"Perching Birds","Wood-Warblers","Yellow Warbler",22,207,573,"Yellow Warbler",321,76,602,483,"0875/ebf7653fff454e9faf582c042ab3cd2b.jpg"
"ec150e40-b3ec-4dfe-ab38-bb3f248a1175","ec150e40-b3ec-4dfe-ab38-bb3f248a1175",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",428,193,417,374,"0873/ec150e40b3ec4dfeab38bb3f248a1175.jpg"
"ec40956b-ed8b-4970-b87f-9b7c25cd5be6","ec40956b-ed8b-4970-b87f-9b7c25cd5be6",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",251,236,499,381,"0757/ec40956bed8b4970b87f9b7c25cd5be6.jpg"
"ec638201-e9d4-49dd-a4e3-55627d5f36d5","ec638201-e9d4-49dd-a4e3-55627d5f36d5",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",73,82,390,463,"1009/ec638201e9d449dda4e355627d5f36d5.jpg"
"ecf38a61-4f03-468b-90f4-bb90998788fd","ecf38a61-4f03-468b-90f4-bb90998788fd",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",206,169,714,370,"0968/ecf38a614f03468b90f4bb90998788fd.jpg"
"ed469d78-34af-4ea9-a969-05ea527438a2","ed469d78-34af-4ea9-a969-05ea527438a2",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",32,154,737,430,"0760/ed469d7834af4ea9a96905ea527438a2.jpg"
"ed4c971f-0873-4fc8-b6d6-e8bbd82f0bcc","ed4c971f-0873-4fc8-b6d6-e8bbd82f0bcc",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",66,197,585,452,"0881/ed4c971f08734fc8b6d6e8bbd82f0bcc.jpg"
"edc0b069-71dc-4b11-b7f0-8429ea8ac5c9","edc0b069-71dc-4b11-b7f0-8429ea8ac5c9",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",139,223,402,366,"0761/edc0b06971dc4b11b7f08429ea8ac5c9.jpg"
"ede8f548-bca2-47ca-b11a-0aaf4fc2f186","ede8f548-bca2-47ca-b11a-0aaf4fc2f186",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",38,184,628,497,"0886/ede8f548bca247cab11a0aaf4fc2f186.jpg"
"edfd5bc1-8c8f-489a-84c3-908436ef76cc","edfd5bc1-8c8f-489a-84c3-908436ef76cc",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",9,187,561,379,"0958/edfd5bc18c8f489a84c3908436ef76cc.jpg"
"ee156889-58d2-49ce-925d-7eb948992fe8","ee156889-58d2-49ce-925d-7eb948992fe8",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",114,79,741,555,"1009/ee15688958d249ce925d7eb948992fe8.jpg"
"ee3b7bff-4a70-4e84-9bea-4a565e456acb","ee3b7bff-4a70-4e84-9bea-4a565e456acb",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",77,116,540,522,"0862/ee3b7bff4a704e849bea4a565e456acb.jpg"
"ee44e27f-d662-4608-b265-e7ffa19b216f","ee44e27f-d662-4608-b265-e7ffa19b216f",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",95,197,550,376,"0881/ee44e27fd6624608b265e7ffa19b216f.jpg"
"ee4c99d8-5939-425c-874c-ff759ce90098","ee4c99d8-5939-425c-874c-ff759ce90098",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",346,192,466,458,"0798/ee4c99d85939425c874cff759ce90098.jpg"
"ee845634-cd54-4c06-95a9-962122ef8712","ee845634-cd54-4c06-95a9-962122ef8712",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",141,223,492,372,"0884/ee845634cd544c0695a9962122ef8712.jpg"
"eea2b7ca-1c37-4e76-ada7-a8b1f3afdc01","eea2b7ca-1c37-4e76-ada7-a8b1f3afdc01",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",46,133,381,389,"0958/eea2b7ca1c374e76ada7a8b1f3afdc01.jpg"
"eefa5588-9efd-4591-aa5f-a2e17c7d7bcc","eefa5588-9efd-4591-aa5f-a2e17c7d7bcc",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",385,171,522,410,"0862/eefa55889efd4591aa5fa2e17c7d7bcc.jpg"
"ef0386f3-e5d4-481b-8894-60b80e08bbe8","ef0386f3-e5d4-481b-8894-60b80e08bbe8",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",258,202,363,407,"0885/ef0386f3e5d4481b889460b80e08bbe8.jpg"
"ef1b718f-ef8c-497f-80d7-42562aebf1a7","ef1b718f-ef8c-497f-80d7-42562aebf1a7",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",253,151,528,475,"0958/ef1b718fef8c497f80d742562aebf1a7.jpg"
"ef6f8251-4505-4e66-9203-5a15bbba9fdd","ef6f8251-4505-4e66-9203-5a15bbba9fdd",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",317,70,675,504,"0966/ef6f825145054e6692035a15bbba9fdd.jpg"
"ef9b5e5e-e89e-4bee-bac4-5947d8ae3093","ef9b5e5e-e89e-4bee-bac4-5947d8ae3093",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",125,116,559,353,"0876/ef9b5e5ee89e4beebac45947d8ae3093.jpg"
"ef9cbca0-4be8-435d-ad49-977259e80409","ef9cbca0-4be8-435d-ad49-977259e80409",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",114,7,501,980,"0864/ef9cbca04be8435dad49977259e80409.jpg"
"efa4466e-2951-4af9-b321-85458a89c2a7","efa4466e-2951-4af9-b321-85458a89c2a7",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",81,191,798,479,"0757/efa4466e29514af9b32185458a89c2a7.jpg"
"efcfbb1b-8197-44c9-b723-40d6c608dd3c","efcfbb1b-8197-44c9-b723-40d6c608dd3c",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",134,229,846,485,"0864/efcfbb1b819744c9b72340d6c608dd3c.jpg"
"efd9b2ed-1741-4f25-b805-17a65fb9f76a","efd9b2ed-1741-4f25-b805-17a65fb9f76a",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",267,83,432,618,"0966/efd9b2ed17414f25b80517a65fb9f76a.jpg"
"eff15ce5-9393-443c-829f-71242d1c56d0","eff15ce5-9393-443c-829f-71242d1c56d0",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",195,115,544,446,"0883/eff15ce59393443c829f71242d1c56d0.jpg"
"f037e3b0-09cb-4a83-b2d9-6a71fe474e63","f037e3b0-09cb-4a83-b2d9-6a71fe474e63",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",73,111,746,532,"0881/f037e3b009cb4a83b2d96a71fe474e63.jpg"
"f0476f68-c2c9-40ae-9b71-7efac976c09e","f0476f68-c2c9-40ae-9b71-7efac976c09e",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",255,253,580,374,"0963/f0476f68c2c940ae9b717efac976c09e.jpg"
"f059429f-254f-4487-b467-70556c15bbd5","f059429f-254f-4487-b467-70556c15bbd5",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",191,136,576,361,"0876/f059429f254f4487b46770556c15bbd5.jpg"
"f10d13ea-2119-49bd-8b3d-9d484d8e4779","f10d13ea-2119-49bd-8b3d-9d484d8e4779",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",309,70,686,516,"1009/f10d13ea211949bd8b3d9d484d8e4779.jpg"
"f139460a-6ffa-4f80-a8c3-1cbeb4c804d0","f139460a-6ffa-4f80-a8c3-1cbeb4c804d0",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",188,73,383,468,"0870/f139460a6ffa4f80a8c31cbeb4c804d0.jpg"
"f149874e-9230-429e-b2d6-a7ddd9dd25cf","f149874e-9230-429e-b2d6-a7ddd9dd25cf",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",267,55,354,366,"0864/f149874e9230429eb2d6a7ddd9dd25cf.jpg"
"f174dd31-e515-4de1-86aa-9e9de248f578","f174dd31-e515-4de1-86aa-9e9de248f578",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",62,93,684,494,"0968/f174dd31e5154de186aa9e9de248f578.jpg"
"f188d4f0-76a4-4102-818c-a209969d73a5","f188d4f0-76a4-4102-818c-a209969d73a5",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",206,148,628,564,"0862/f188d4f076a44102818ca209969d73a5.jpg"
